price,time
28162.63000000,1679472474216
28162.53000000,1679472474513
28162.01000000,1679472474805
28159.76000000,1679472475101
28155.89000000,1679472475399
28153.55000000,1679472475678
28153.55000000,1679472475966
28153.53000000,1679472476262
28153.54000000,1679472476553
28156.81000000,1679472476856
28157.35000000,1679472477151
28158.03000000,1679472477449
28158.04000000,1679472477743
28157.94000000,1679472478026
28157.93000000,1679472478308
28157.75000000,1679472478612
28157.53000000,1679472478910
28157.48000000,1679472479497
28155.17000000,1679472479813
28155.17000000,1679472480110
28153.03000000,1679472480405
28152.40000000,1679472480701
28152.41000000,1679472480989
28153.02000000,1679472481286
28153.04000000,1679472481582
28154.62000000,1679472482027
28156.60000000,1679472482324
28156.61000000,1679472482621
28156.60000000,1679472482923
28162.11000000,1679472483212
28162.27000000,1679472483503
28162.28000000,1679472483795
28162.65000000,1679472484382
28162.65000000,1679472484677
28162.65000000,1679472484965
28162.65000000,1679472485254
28162.66000000,1679472485544
28162.65000000,1679472485832
28162.66000000,1679472486136
28163.21000000,1679472486421
28163.90000000,1679472486713
28162.68000000,1679472487001
28162.65000000,1679472487294
28162.47000000,1679472487587
28162.46000000,1679472487882
28162.33000000,1679472488164
28162.28000000,1679472488458
28162.28000000,1679472488737
28162.31000000,1679472489036
28162.31000000,1679472489331
28162.32000000,1679472489627
28162.31000000,1679472489915
28162.31000000,1679472490201
28157.34000000,1679472490485
28157.95000000,1679472490766
28158.91000000,1679472491060
28160.74000000,1679472491353
28161.83000000,1679472491637
28161.83000000,1679472491940
28161.83000000,1679472492232
28161.82000000,1679472492523
28161.82000000,1679472492806
28161.81000000,1679472493096
28161.08000000,1679472493398
28161.06000000,1679472493693
28161.06000000,1679472493979
28160.74000000,1679472494265
28160.75000000,1679472494547
28160.68000000,1679472494838
28160.67000000,1679472495141
28159.00000000,1679472495447
28157.24000000,1679472496035
28155.86000000,1679472496325
28159.11000000,1679472496626
28159.11000000,1679472496920
28159.07000000,1679472497220
28159.06000000,1679472497510
28159.07000000,1679472497799
28159.06000000,1679472498095
28159.07000000,1679472498381
28160.51000000,1679472498957
28164.24000000,1679472499539
28164.08000000,1679472499852
28164.08000000,1679472500145
28164.07000000,1679472500443
28163.78000000,1679472500730
28163.77000000,1679472501023
28162.00000000,1679472501306
28162.00000000,1679472501600
28159.10000000,1679472501896
28159.06000000,1679472502493
28159.02000000,1679472502780
28157.93000000,1679472503066
28158.07000000,1679472503653
28158.07000000,1679472503948
28158.91000000,1679472504242
28160.68000000,1679472504539
28160.69000000,1679472504829
28160.69000000,1679472505119
28164.74000000,1679472505408
28162.38000000,1679472505982
28161.65000000,1679472506271
28164.31000000,1679472506548
28161.23000000,1679472507149
28161.23000000,1679472507439
28160.71000000,1679472507726
28157.26000000,1679472508001
28157.25000000,1679472508297
28157.24000000,1679472508566
28157.25000000,1679472508852
28158.65000000,1679472509146
28157.24000000,1679472509435
28157.24000000,1679472509726
28157.24000000,1679472510020
28157.25000000,1679472510302
28157.27000000,1679472510610
28157.24000000,1679472510903
28157.25000000,1679472511199
28157.24000000,1679472511481
28157.24000000,1679472511769
28157.24000000,1679472512055
28157.24000000,1679472512345
28157.24000000,1679472512635
28157.24000000,1679472512924
28157.24000000,1679472513209
28157.24000000,1679472513785
28157.26000000,1679472514078
28157.26000000,1679472514370
28157.24000000,1679472514663
28158.47000000,1679472514942
28158.47000000,1679472515231
28158.12000000,1679472515534
28158.11000000,1679472515822
28158.11000000,1679472516106
28159.70000000,1679472516386
28160.10000000,1679472516672
28160.10000000,1679472516957
28160.02000000,1679472517256
28159.70000000,1679472517550
28159.00000000,1679472517833
28158.21000000,1679472518127
28158.21000000,1679472518415
28158.32000000,1679472518706
28158.37000000,1679472518989
28160.67000000,1679472519272
28161.05000000,1679472519564
28161.05000000,1679472519861
28161.05000000,1679472520151
28160.76000000,1679472520456
28160.76000000,1679472520743
28158.40000000,1679472521042
28158.31000000,1679472521326
28158.31000000,1679472521612
28157.62000000,1679472521906
28157.61000000,1679472522194
28157.40000000,1679472522472
28157.38000000,1679472522750
28157.24000000,1679472523055
28157.25000000,1679472523341
28157.25000000,1679472523628
28157.25000000,1679472523914
28157.24000000,1679472524193
28157.24000000,1679472524486
28160.01000000,1679472524779
28160.09000000,1679472525077
28163.18000000,1679472525373
28163.19000000,1679472525676
28163.41000000,1679472525967
28160.00000000,1679472526281
28160.01000000,1679472526588
28163.48000000,1679472526893
28163.48000000,1679472527179
28163.48000000,1679472527477
28163.48000000,1679472527770
28163.56000000,1679472528059
28163.82000000,1679472528353
28164.55000000,1679472528647
28164.98000000,1679472528959
28165.15000000,1679472529250
28165.19000000,1679472529542
28165.61000000,1679472529836
28165.61000000,1679472530131
28165.61000000,1679472530430
28165.61000000,1679472530707
28165.21000000,1679472531015
28165.21000000,1679472531310
28164.98000000,1679472531603
28164.99000000,1679472531901
28164.98000000,1679472532198
28164.98000000,1679472532493
28164.59000000,1679472532789
28163.93000000,1679472533086
28159.56000000,1679472533381
28159.50000000,1679472533672
28157.25000000,1679472534264
28157.25000000,1679472534559
28157.24000000,1679472534849
28157.25000000,1679472535159
28157.24000000,1679472535742
28157.24000000,1679472536045
28157.25000000,1679472536338
28157.25000000,1679472536627
28157.24000000,1679472536919
28157.24000000,1679472537201
28157.20000000,1679472537486
28157.21000000,1679472537771
28157.20000000,1679472538060
28157.20000000,1679472538355
28157.20000000,1679472538639
28157.21000000,1679472538931
28157.21000000,1679472539223
28157.21000000,1679472539514
28157.21000000,1679472539802
28156.85000000,1679472540385
28156.85000000,1679472540682
28156.85000000,1679472540978
28156.85000000,1679472541264
28156.84000000,1679472541559
28157.23000000,1679472542011
28157.24000000,1679472542300
28157.03000000,1679472542589
28157.23000000,1679472542876
28157.23000000,1679472543168
28157.23000000,1679472543462
28157.23000000,1679472543751
28157.24000000,1679472544044
28157.25000000,1679472544323
28157.25000000,1679472544619
28158.21000000,1679472544920
28158.21000000,1679472545210
28158.21000000,1679472545507
28158.22000000,1679472545792
28158.22000000,1679472546081
28158.22000000,1679472546380
28158.59000000,1679472546669
28158.59000000,1679472546966
28158.58000000,1679472547258
28158.59000000,1679472547570
28158.59000000,1679472547863
28158.60000000,1679472548161
28158.59000000,1679472548446
28158.61000000,1679472548741
28159.65000000,1679472549035
28159.65000000,1679472549323
28159.66000000,1679472549623
28159.89000000,1679472549922
28159.99000000,1679472550208
28159.99000000,1679472550513
28160.10000000,1679472551096
28160.10000000,1679472551378
28160.11000000,1679472551673
28160.10000000,1679472551963
28159.88000000,1679472552252
28158.71000000,1679472552532
28158.71000000,1679472552824
28158.84000000,1679472553116
28159.11000000,1679472553404
28159.12000000,1679472553697
28159.56000000,1679472553980
28164.22000000,1679472554280
28164.76000000,1679472554562
28164.87000000,1679472554857
28164.87000000,1679472555146
28164.86000000,1679472555429
28164.86000000,1679472555723
28166.15000000,1679472556015
28166.16000000,1679472556303
28168.89000000,1679472556884
28168.97000000,1679472557177
28168.97000000,1679472557470
28168.97000000,1679472558070
28168.98000000,1679472558362
28169.98000000,1679472558655
28169.77000000,1679472558956
28169.76000000,1679472559249
28167.86000000,1679472559537
28167.73000000,1679472559823
28167.73000000,1679472560108
28167.72000000,1679472560401
28167.72000000,1679472560678
28166.16000000,1679472560963
28166.13000000,1679472561261
28166.13000000,1679472561560
28162.37000000,1679472561853
28159.94000000,1679472562147
28158.59000000,1679472562430
28158.59000000,1679472562715
28158.21000000,1679472563009
28158.21000000,1679472563319
28158.22000000,1679472563619
28158.57000000,1679472563908
28158.71000000,1679472564202
28158.71000000,1679472564500
28158.71000000,1679472564792
28158.71000000,1679472565089
28158.58000000,1679472565389
28158.58000000,1679472565694
28158.58000000,1679472565993
28157.89000000,1679472566290
28159.40000000,1679472566588
28159.47000000,1679472566878
28160.66000000,1679472567159
28161.14000000,1679472567447
28161.14000000,1679472567755
28161.25000000,1679472568048
28161.26000000,1679472568345
28161.25000000,1679472568637
28161.25000000,1679472568925
28161.26000000,1679472569225
28161.27000000,1679472569527
28161.26000000,1679472569835
28161.26000000,1679472570137
28161.26000000,1679472570423
28161.26000000,1679472570714
28161.23000000,1679472571018
28161.23000000,1679472571309
28160.00000000,1679472571588
28160.00000000,1679472571879
28160.01000000,1679472572174
28160.00000000,1679472572466
28160.00000000,1679472572764
28159.90000000,1679472573054
28158.86000000,1679472573350
28159.12000000,1679472573644
28160.00000000,1679472573952
28160.00000000,1679472574235
28159.21000000,1679472574532
28159.12000000,1679472574821
28159.12000000,1679472575114
28159.12000000,1679472575398
28159.12000000,1679472575697
28159.13000000,1679472575979
28158.63000000,1679472576270
28160.17000000,1679472576564
28156.78000000,1679472576857
28155.99000000,1679472577144
28155.08000000,1679472577436
28155.09000000,1679472577740
28155.10000000,1679472578030
28155.43000000,1679472578320
28155.43000000,1679472578606
28156.01000000,1679472578906
28156.01000000,1679472579201
28156.00000000,1679472579487
28156.01000000,1679472579783
28155.46000000,1679472580068
28151.46000000,1679472580367
28149.19000000,1679472580655
28149.20000000,1679472580948
28149.23000000,1679472581241
28150.24000000,1679472581524
28152.20000000,1679472581813
28152.73000000,1679472582104
28154.07000000,1679472582394
28154.19000000,1679472582682
28154.38000000,1679472583008
28154.55000000,1679472583313
28154.55000000,1679472583603
28154.59000000,1679472583896
28156.24000000,1679472584186
28154.76000000,1679472584485
28154.76000000,1679472584775
28154.96000000,1679472585079
28154.97000000,1679472585365
28155.71000000,1679472585644
28155.80000000,1679472585922
28155.80000000,1679472586214
28157.03000000,1679472586497
28157.58000000,1679472586796
28157.57000000,1679472587090
28157.57000000,1679472587376
28157.57000000,1679472587660
28157.59000000,1679472587955
28156.28000000,1679472588256
28156.27000000,1679472588555
28153.23000000,1679472588846
28153.23000000,1679472589137
28153.22000000,1679472589414
28150.59000000,1679472589715
28149.30000000,1679472590004
28150.00000000,1679472590294
28150.66000000,1679472590583
28148.83000000,1679472590874
28148.83000000,1679472591161
28148.80000000,1679472591458
28148.58000000,1679472591751
28146.00000000,1679472592050
28146.00000000,1679472592357
28145.88000000,1679472592640
28145.88000000,1679472592943
28146.00000000,1679472593220
28146.00000000,1679472593518
28146.91000000,1679472593807
28146.34000000,1679472594092
28145.46000000,1679472594372
28145.28000000,1679472594654
28145.82000000,1679472594946
28145.83000000,1679472595233
28145.82000000,1679472595511
28146.56000000,1679472595823
28146.56000000,1679472596115
28146.55000000,1679472596403
28145.45000000,1679472596705
28145.63000000,1679472596995
28145.62000000,1679472597285
28145.63000000,1679472597568
28145.64000000,1679472597852
28145.64000000,1679472598134
28145.63000000,1679472598427
28145.63000000,1679472598714
28145.62000000,1679472599005
28145.48000000,1679472599298
28145.88000000,1679472599586
28146.36000000,1679472599880
28146.54000000,1679472600170
28144.43000000,1679472600456
28146.49000000,1679472600744
28146.54000000,1679472601026
28146.54000000,1679472601311
28146.93000000,1679472601606
28147.11000000,1679472602050
28148.67000000,1679472602338
28148.67000000,1679472602639
28148.77000000,1679472602938
28150.21000000,1679472603229
28151.32000000,1679472603518
28151.76000000,1679472603798
28151.77000000,1679472604079
28145.63000000,1679472604369
28144.76000000,1679472604651
28143.14000000,1679472605229
28142.01000000,1679472605519
28143.07000000,1679472605806
28142.86000000,1679472606088
28142.87000000,1679472606406
28143.53000000,1679472606704
28142.01000000,1679472606983
28143.35000000,1679472607271
28143.57000000,1679472607568
28143.95000000,1679472607849
28143.95000000,1679472608140
28143.96000000,1679472608422
28144.00000000,1679472608703
28140.39000000,1679472608993
28140.99000000,1679472609577
28141.00000000,1679472609869
28140.80000000,1679472610170
28141.72000000,1679472610748
28141.28000000,1679472611323
28141.29000000,1679472611617
28141.71000000,1679472611901
28142.31000000,1679472612195
28142.50000000,1679472612484
28143.37000000,1679472612764
28143.43000000,1679472613053
28143.45000000,1679472613336
28143.45000000,1679472613915
28143.45000000,1679472614208
28143.45000000,1679472614506
28143.45000000,1679472614793
28143.45000000,1679472615079
28143.30000000,1679472615373
28143.30000000,1679472615662
28142.87000000,1679472615952
28142.86000000,1679472616241
28142.86000000,1679472616518
28142.86000000,1679472616806
28142.57000000,1679472617096
28141.76000000,1679472617389
28140.01000000,1679472617680
28140.64000000,1679472617964
28140.99000000,1679472618248
28140.87000000,1679472618536
28141.00000000,1679472618835
28141.01000000,1679472619134
28141.97000000,1679472619426
28140.00000000,1679472619705
28135.71000000,1679472619995
28137.02000000,1679472620291
28137.31000000,1679472620577
28138.10000000,1679472620868
28132.82000000,1679472621152
28131.90000000,1679472621453
28131.63000000,1679472621740
28131.85000000,1679472622025
28132.01000000,1679472622315
28131.62000000,1679472622600
28131.63000000,1679472622900
28131.63000000,1679472623188
28131.05000000,1679472623471
28131.05000000,1679472623766
28131.05000000,1679472624054
28131.34000000,1679472624639
28131.34000000,1679472624929
28131.34000000,1679472625211
28133.14000000,1679472625502
28133.14000000,1679472625792
28133.14000000,1679472626089
28133.14000000,1679472626369
28135.26000000,1679472626649
28136.27000000,1679472626939
28136.27000000,1679472627233
28136.08000000,1679472627524
28136.08000000,1679472627831
28136.09000000,1679472628125
28136.09000000,1679472628417
28136.08000000,1679472628724
28135.26000000,1679472629018
28134.83000000,1679472629302
28133.52000000,1679472629592
28133.52000000,1679472629895
28133.52000000,1679472630175
28133.52000000,1679472630461
28133.53000000,1679472630741
28133.53000000,1679472631031
28133.52000000,1679472631318
28133.52000000,1679472631607
28133.53000000,1679472631899
28133.52000000,1679472632186
28133.52000000,1679472632473
28133.52000000,1679472632755
28133.52000000,1679472633045
28133.52000000,1679472633334
28133.51000000,1679472633627
28136.83000000,1679472633923
28142.08000000,1679472634213
28142.08000000,1679472634510
28142.07000000,1679472634805
28142.06000000,1679472635084
28141.08000000,1679472635383
28141.08000000,1679472635688
28141.07000000,1679472635986
28140.73000000,1679472636268
28144.14000000,1679472636558
28144.07000000,1679472636852
28144.08000000,1679472637144
28143.42000000,1679472637439
28143.12000000,1679472637735
28143.08000000,1679472638034
28142.52000000,1679472638316
28142.47000000,1679472638597
28142.48000000,1679472638888
28142.47000000,1679472639178
28142.47000000,1679472639469
28142.48000000,1679472639756
28142.47000000,1679472640042
28142.47000000,1679472640338
28142.47000000,1679472640629
28142.48000000,1679472640923
28142.47000000,1679472641214
28142.47000000,1679472641502
28142.48000000,1679472641955
28142.49000000,1679472642239
28142.49000000,1679472642521
28142.49000000,1679472642812
28142.49000000,1679472643102
28142.49000000,1679472643387
28142.49000000,1679472643668
28142.49000000,1679472643956
28143.62000000,1679472644241
28144.07000000,1679472644524
28144.07000000,1679472644807
28144.07000000,1679472645096
28144.07000000,1679472645382
28144.07000000,1679472645665
28144.07000000,1679472645968
28146.20000000,1679472646546
28146.20000000,1679472646837
28146.20000000,1679472647149
28149.67000000,1679472647435
28149.67000000,1679472647733
28149.67000000,1679472648030
28149.68000000,1679472648316
28151.99000000,1679472648607
28151.99000000,1679472648903
28152.66000000,1679472649194
28152.65000000,1679472649482
28152.65000000,1679472649774
28152.65000000,1679472650083
28153.21000000,1679472650366
28153.21000000,1679472650649
28153.21000000,1679472650938
28153.21000000,1679472651227
28153.21000000,1679472651523
28153.21000000,1679472651810
28150.05000000,1679472652108
28150.27000000,1679472652386
28150.10000000,1679472652698
28150.10000000,1679472652986
28150.11000000,1679472653274
28149.70000000,1679472653552
28148.36000000,1679472653848
28147.72000000,1679472654136
28147.73000000,1679472654421
28147.73000000,1679472654709
28148.02000000,1679472655000
28147.75000000,1679472655280
28147.75000000,1679472655586
28147.75000000,1679472655867
28147.75000000,1679472656172
28147.76000000,1679472656459
28150.07000000,1679472657022
28150.07000000,1679472657307
28150.08000000,1679472657592
28150.20000000,1679472657893
28150.20000000,1679472658178
28150.20000000,1679472658488
28152.32000000,1679472658771
28151.54000000,1679472659053
28151.54000000,1679472659361
28151.53000000,1679472659641
28151.20000000,1679472659933
28151.21000000,1679472660220
28151.20000000,1679472660498
28151.20000000,1679472660803
28151.20000000,1679472661089
28151.20000000,1679472661385
28151.20000000,1679472661672
28151.20000000,1679472662122
28151.21000000,1679472662404
28151.20000000,1679472662688
28151.19000000,1679472662984
28151.20000000,1679472663272
28151.21000000,1679472663558
28151.21000000,1679472663844
28151.20000000,1679472664139
28151.20000000,1679472664436
28151.20000000,1679472664732
28151.20000000,1679472665019
28151.37000000,1679472665323
28151.38000000,1679472665621
28151.38000000,1679472665942
28151.38000000,1679472666524
28151.52000000,1679472667128
28151.53000000,1679472667724
28151.53000000,1679472668021
28151.40000000,1679472668320
28151.40000000,1679472668606
28151.40000000,1679472668892
28151.53000000,1679472669186
28151.53000000,1679472669477
28151.53000000,1679472669766
28151.54000000,1679472670065
28151.53000000,1679472670650
28151.53000000,1679472670944
28151.54000000,1679472671239
28151.53000000,1679472671522
28151.53000000,1679472671808
28151.53000000,1679472672099
28148.00000000,1679472672383
28147.69000000,1679472672669
28147.28000000,1679472672964
28147.29000000,1679472673546
28147.23000000,1679472673844
28147.23000000,1679472674129
28147.28000000,1679472674697
28144.66000000,1679472675279
28146.03000000,1679472675563
28146.03000000,1679472675856
28146.03000000,1679472676139
28146.08000000,1679472676430
28146.30000000,1679472676715
28143.21000000,1679472677009
28143.21000000,1679472677301
28142.70000000,1679472677587
28142.49000000,1679472677876
28142.49000000,1679472678162
28142.48000000,1679472678453
28142.48000000,1679472678748
28142.18000000,1679472679050
28142.18000000,1679472679635
28142.85000000,1679472679916
28142.86000000,1679472680207
28142.86000000,1679472680503
28142.88000000,1679472680802
28142.89000000,1679472681113
28142.89000000,1679472681421
28142.98000000,1679472681719
28142.98000000,1679472682010
28142.98000000,1679472682304
28142.99000000,1679472682599
28144.15000000,1679472682884
28144.15000000,1679472683172
28144.14000000,1679472683463
28143.34000000,1679472683755
28143.34000000,1679472684047
28143.34000000,1679472684355
28142.18000000,1679472684645
28141.82000000,1679472684950
28141.82000000,1679472685241
28141.82000000,1679472685535
28141.81000000,1679472685830
28141.51000000,1679472686112
28141.50000000,1679472686409
28142.23000000,1679472686714
28142.23000000,1679472687015
28142.23000000,1679472687302
28143.20000000,1679472687594
28143.04000000,1679472687877
28143.05000000,1679472688168
28143.18000000,1679472688463
28143.19000000,1679472689048
28143.18000000,1679472689333
28143.19000000,1679472689619
28143.19000000,1679472689907
28143.18000000,1679472690204
28143.17000000,1679472690608
28143.14000000,1679472690923
28143.13000000,1679472691238
28143.16000000,1679472691525
28143.16000000,1679472691812
28143.17000000,1679472692397
28143.16000000,1679472692686
28143.16000000,1679472692972
28143.16000000,1679472693267
28143.16000000,1679472693565
28143.17000000,1679472693858
28143.17000000,1679472694161
28143.17000000,1679472694455
28143.16000000,1679472695027
28143.16000000,1679472695311
28143.17000000,1679472695609
28143.16000000,1679472695904
28143.14000000,1679472696212
28143.14000000,1679472696513
28143.14000000,1679472696815
28143.13000000,1679472697121
28143.13000000,1679472697433
28141.34000000,1679472697739
28141.67000000,1679472698020
28141.67000000,1679472698307
28141.68000000,1679472698595
28141.68000000,1679472698870
28141.68000000,1679472699155
28141.68000000,1679472699451
28141.68000000,1679472699753
28141.68000000,1679472700036
28142.45000000,1679472700328
28143.17000000,1679472700635
28143.17000000,1679472700929
28143.21000000,1679472701223
28143.23000000,1679472701515
28143.23000000,1679472701806
28143.71000000,1679472702097
28143.70000000,1679472702381
28143.71000000,1679472702678
28143.70000000,1679472702986
28143.71000000,1679472703276
28143.70000000,1679472703558
28143.70000000,1679472703840
28143.70000000,1679472704123
28143.71000000,1679472704406
28143.71000000,1679472704697
28143.70000000,1679472704993
28143.71000000,1679472705275
28143.70000000,1679472705563
28143.70000000,1679472705873
28143.70000000,1679472706155
28145.93000000,1679472706440
28145.93000000,1679472706732
28145.45000000,1679472707046
28145.45000000,1679472707337
28145.46000000,1679472707623
28145.45000000,1679472707912
28145.45000000,1679472708198
28145.45000000,1679472708484
28145.45000000,1679472708784
28145.46000000,1679472709086
28145.46000000,1679472709387
28145.46000000,1679472709664
28145.46000000,1679472709959
28145.76000000,1679472710249
28145.76000000,1679472710534
28145.76000000,1679472710817
28145.94000000,1679472711114
28146.22000000,1679472711412
28151.13000000,1679472711709
28151.19000000,1679472711992
28151.19000000,1679472712289
28151.37000000,1679472712590
28151.37000000,1679472712881
28151.36000000,1679472713176
28163.97000000,1679472713460
28163.96000000,1679472713742
28163.97000000,1679472714024
28163.97000000,1679472714344
28164.13000000,1679472714660
28164.86000000,1679472714953
28164.87000000,1679472715249
28164.99000000,1679472715545
28176.51000000,1679472715837
28175.38000000,1679472716137
28175.44000000,1679472716427
28178.41000000,1679472716725
28178.27000000,1679472717015
28178.26000000,1679472717299
28178.26000000,1679472717593
28179.99000000,1679472717895
28179.99000000,1679472718199
28180.77000000,1679472718492
28180.79000000,1679472718787
28181.12000000,1679472719068
28181.99000000,1679472719359
28181.99000000,1679472719656
28182.00000000,1679472719964
28188.88000000,1679472720246
28189.99000000,1679472720549
28189.97000000,1679472720845
28189.85000000,1679472721131
28188.06000000,1679472721413
28187.48000000,1679472721695
28184.48000000,1679472722146
28186.41000000,1679472722435
28191.00000000,1679472722721
28191.00000000,1679472723020
28192.87000000,1679472723588
28195.02000000,1679472723888
28195.03000000,1679472724171
28200.00000000,1679472724476
28200.00000000,1679472724784
28199.99000000,1679472725073
28199.95000000,1679472725359
28200.00000000,1679472725647
28199.97000000,1679472725942
28199.99000000,1679472726241
28199.99000000,1679472726542
28200.71000000,1679472726830
28204.99000000,1679472727113
28204.99000000,1679472727414
28205.36000000,1679472727710
28205.99000000,1679472728001
28206.70000000,1679472728289
28206.54000000,1679472728583
28206.55000000,1679472728875
28207.23000000,1679472729158
28207.54000000,1679472729455
28208.43000000,1679472729747
28208.52000000,1679472730034
28208.96000000,1679472730329
28208.43000000,1679472730618
28206.01000000,1679472730919
28206.46000000,1679472731220
28206.40000000,1679472731505
28211.08000000,1679472731790
28206.47000000,1679472732084
28206.44000000,1679472732375
28206.43000000,1679472732664
28208.72000000,1679472732948
28209.76000000,1679472733247
28213.09000000,1679472733547
28213.15000000,1679472733854
28213.23000000,1679472734144
28211.97000000,1679472734428
28210.98000000,1679472734709
28210.66000000,1679472735009
28207.68000000,1679472735313
28206.43000000,1679472735591
28205.47000000,1679472735882
28202.54000000,1679472736187
28202.67000000,1679472736481
28202.03000000,1679472736775
28200.68000000,1679472737068
28197.62000000,1679472737359
28189.77000000,1679472737648
28185.36000000,1679472737941
28183.18000000,1679472738234
28184.70000000,1679472738518
28184.79000000,1679472738829
28184.88000000,1679472739139
28186.18000000,1679472739423
28186.33000000,1679472739710
28186.38000000,1679472740014
28187.14000000,1679472740306
28182.72000000,1679472740579
28182.72000000,1679472740871
28182.78000000,1679472741162
28183.56000000,1679472741451
28181.72000000,1679472741726
28180.27000000,1679472742010
28180.28000000,1679472742301
28180.56000000,1679472742597
28180.56000000,1679472742889
28180.57000000,1679472743179
28180.72000000,1679472743467
28181.33000000,1679472743751
28181.33000000,1679472744054
28181.34000000,1679472744340
28181.60000000,1679472744628
28181.59000000,1679472744922
28181.60000000,1679472745228
28182.78000000,1679472745525
28182.84000000,1679472745812
28180.57000000,1679472746125
28180.27000000,1679472746413
28180.27000000,1679472746702
28180.27000000,1679472746992
28180.23000000,1679472747282
28180.00000000,1679472747580
28180.00000000,1679472747874
28180.01000000,1679472748161
28180.24000000,1679472748440
28180.23000000,1679472748724
28180.23000000,1679472749013
28180.23000000,1679472749306
28180.46000000,1679472749596
28180.47000000,1679472749881
28181.63000000,1679472750177
28181.64000000,1679472750457
28181.97000000,1679472750743
28182.07000000,1679472751034
28182.08000000,1679472751324
28182.11000000,1679472751624
28182.10000000,1679472751913
28184.76000000,1679472752203
28185.41000000,1679472752502
28185.42000000,1679472752791
28185.42000000,1679472753079
28185.41000000,1679472753367
28185.41000000,1679472753652
28185.42000000,1679472753936
28185.42000000,1679472754225
28185.41000000,1679472754513
28185.41000000,1679472754805
28185.41000000,1679472755095
28185.41000000,1679472755395
28185.41000000,1679472755687
28185.41000000,1679472755981
28189.17000000,1679472756262
28189.41000000,1679472756550
28189.41000000,1679472756842
28189.41000000,1679472757118
28189.42000000,1679472757408
28189.41000000,1679472757707
28189.41000000,1679472757995
28188.24000000,1679472758293
28189.38000000,1679472758593
28189.40000000,1679472758887
28189.41000000,1679472759183
28189.40000000,1679472759487
28189.40000000,1679472759791
28189.40000000,1679472760078
28189.40000000,1679472760361
28189.41000000,1679472760643
28189.40000000,1679472760938
28189.40000000,1679472761230
28189.40000000,1679472761521
28189.40000000,1679472761969
28189.41000000,1679472762410
28189.82000000,1679472762700
28189.82000000,1679472762995
28189.81000000,1679472763275
28189.81000000,1679472763555
28191.11000000,1679472763852
28191.11000000,1679472764152
28191.12000000,1679472764436
28191.14000000,1679472764728
28191.14000000,1679472765020
28191.15000000,1679472765314
28191.15000000,1679472765615
28191.14000000,1679472765912
28191.59000000,1679472766200
28194.45000000,1679472766487
28194.45000000,1679472766792
28194.44000000,1679472767095
28194.44000000,1679472767404
28194.44000000,1679472767693
28194.44000000,1679472767979
28194.44000000,1679472768281
28194.44000000,1679472768564
28194.50000000,1679472768853
28194.42000000,1679472769149
28191.15000000,1679472769436
28190.12000000,1679472769724
28187.63000000,1679472770047
28187.66000000,1679472770337
28187.58000000,1679472770631
28182.85000000,1679472770917
28184.35000000,1679472771202
28184.66000000,1679472771493
28184.66000000,1679472771799
28185.03000000,1679472772098
28185.04000000,1679472772404
28187.48000000,1679472772708
28187.63000000,1679472772990
28188.34000000,1679472773279
28189.08000000,1679472773573
28189.08000000,1679472773862
28190.00000000,1679472775143
28191.16000000,1679472775442
28191.32000000,1679472775733
28190.59000000,1679472776025
28190.34000000,1679472776305
28190.33000000,1679472776908
28187.34000000,1679472777204
28185.00000000,1679472777500
28182.87000000,1679472778079
28182.49000000,1679472778373
28181.83000000,1679472778682
28182.87000000,1679472779267
28182.87000000,1679472779556
28182.87000000,1679472780140
28182.87000000,1679472780436
28183.76000000,1679472781013
28183.75000000,1679472781309
28185.09000000,1679472781606
28185.39000000,1679472782074
28185.41000000,1679472782362
28185.84000000,1679472782648
28183.75000000,1679472783238
28183.74000000,1679472783545
28183.92000000,1679472783833
28183.92000000,1679472784120
28183.75000000,1679472784413
28183.43000000,1679472784704
28175.97000000,1679472784991
28177.16000000,1679472785283
28177.16000000,1679472785567
28177.17000000,1679472785866
28177.21000000,1679472786157
28178.27000000,1679472786448
28180.94000000,1679472786738
28182.17000000,1679472787030
28182.15000000,1679472787313
28182.15000000,1679472787594
28182.15000000,1679472787880
28182.24000000,1679472788183
28182.24000000,1679472788473
28182.25000000,1679472788781
28182.24000000,1679472789069
28182.24000000,1679472789376
28182.24000000,1679472789658
28182.25000000,1679472789945
28182.24000000,1679472790229
28182.24000000,1679472790520
28182.24000000,1679472790821
28182.24000000,1679472791128
28182.24000000,1679472791422
28182.24000000,1679472791721
28182.24000000,1679472792001
28182.24000000,1679472792293
28182.24000000,1679472792868
28182.24000000,1679472793156
28182.24000000,1679472793442
28182.24000000,1679472793733
28182.24000000,1679472794032
28182.25000000,1679472794313
28182.24000000,1679472794624
28182.24000000,1679472794920
28182.24000000,1679472795204
28182.25000000,1679472795496
28182.24000000,1679472795786
28182.24000000,1679472796070
28182.24000000,1679472796353
28183.77000000,1679472796644
28185.54000000,1679472796927
28186.14000000,1679472797206
28186.15000000,1679472797497
28187.06000000,1679472797784
28188.30000000,1679472798074
28189.09000000,1679472798367
28190.01000000,1679472798648
28190.01000000,1679472798934
28190.06000000,1679472799233
28190.07000000,1679472799537
28191.24000000,1679472799827
28191.23000000,1679472800123
28191.23000000,1679472800418
28188.43000000,1679472800708
28188.43000000,1679472800996
28188.43000000,1679472801306
28188.37000000,1679472801613
28187.47000000,1679472801908
28187.07000000,1679472802200
28187.07000000,1679472802489
28187.07000000,1679472802775
28187.07000000,1679472803073
